word,pos,level,url,uk_audio,us_audio,definition,origin
adaptation,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/adaptation,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ada/adapt/adaptation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ada/adapt/adaptation__us_1.mp3,"the action or process of changing something, or of being changed, to suit a new purpose or situation","early 17th cent.: from French, from late Latinadaptatio(n-), from Latinadaptare, fromad-‘to’ +aptare(fromaptus‘fit’)."
accounting,noun,N/A,https://www.oxfordlearnersdictionaries.com/definition/english/accounting,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/acc/accou/accounting__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/acc/accou/accounting__us_1.mp3,the process or work of keeping financial accounts,N/A
accused,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/the-accused,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/acc/accus/accused_the_1_gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/t/the/the_a/the_accused_1_us_1.mp3,a person who is on trial for committing a crime,N/A
adjustment,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/adjustment,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adj/adjus/adjustment__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adj/adjus/adjustment__us_1.mp3,a small change made to something in order to correct or improve it,N/A
acid,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/acid_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aci/acid_/acid__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aci/acid_/acid__us_1.mp3,"a chemical, usually a liquid, that containshydrogenand has apHof less than seven. Thehydrogencan be replaced by a metal to form a salt.Acidsusually have a bitter sharp taste and can often burn holes in or damage things they touch.","early 17th cent. (in the sense ‘sour-tasting’): from Latinacidus, fromacere‘be sour’."
adoption,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/adoption,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ado/adopt/adoption__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ado/adopt/adoption__us_1.mp3,the act of adopting a child; the fact of being adopted,"Middle English: from Latinadoptio(n-), fromad-‘to’ +optio(n-)‘choosing’, from the stem ofoptare‘choose’."
additional,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/additional,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/add/addit/additional__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/add/addit/additional__us_3.mp3,more than was first mentioned or is usual,N/A
adequate,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/adequate,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ade/adequ/adequate__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ade/adequ/adequate__us_1.mp3,"enough in quantity, or good enough in quality, for a particular purpose or need","early 17th cent.: from Latinadaequatus‘made equal to’, past participle of the verbadaequare, fromad-‘to’ +aequus‘equal’."
adolescent,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/adolescent_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/ado/adole/adolescent__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/ado/adole/adolescent__us_1.mp3,a young person who is developing from a child into an adult,"late Middle English (as a noun): via French from Latinadolescent-‘coming to maturity’, fromadolescere, fromad-‘to’ +alescere‘grow, grow up’, fromalere‘nourish’. The adjective dates from the late 18th cent."
advise,verb,B1,https://www.oxfordlearnersdictionaries.com/definition/english/advise,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/advis/advise__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/advis/advise__us_1.mp3,to tell somebody what you think they should do in a particular situation,"Middle English: from Old Frenchaviser, based on Latinad-‘to’ +visere, frequentative ofvidere‘to see’. The original senses included ‘look at’ and ‘consider’, hence ‘consult with others’."
additionally,adverb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/additionally,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/add/addit/additionally__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/add/addit/additionally__us_1.mp3,in a way that is more than was first mentioned or is usual,N/A
activate,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/activate,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/act/activ/activate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/act/activ/activate__us_1.mp3,to make something such as a device or chemical process start working,N/A
advertising,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/advertising,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/adver/advertising__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/adver/advertising__us_1.mp3,"the activity and industry of advertising things to people on television, in newspapers, on the internet, etc.",N/A
adverse,adjective,C1,https://www.oxfordlearnersdictionaries.com/definition/english/adverse,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/adver/adverse__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/adver/adverse__us_2_rr.mp3,negative and unpleasant; not likely to produce a good result,"late Middle English: from Old Frenchadvers, from Latinadversus‘against, opposite’, past participle ofadvertere, fromad-‘to’ +vertere‘to turn’. Compare withaverse."
accent,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/accent_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/acc/accen/accent__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/acc/accen/accent__us_1_rr.mp3,"a way of pronouncing the words of a language that shows which country, area or social class a person comes from; how well somebody pronounces a particular language","late Middle English (in the sense ‘intonation’): from Latinaccentus‘tone, signal, or intensity’ (fromad-‘to’ +cantus‘song’), translating Greekprosōidia‘a song sung to music, intonation’."
activity,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/activity,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/act/activ/activity__gb_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/act/activ/activity__us_4.mp3,a thing that you do for interest or pleasure,"late Middle English: from Frenchactivitéor late Latinactivitas, from Latinact-‘done’, from the verbagere."
acre,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/acre,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/acr/acre_/acre__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/acr/acre_/acre__us_1.mp3,a unit for measuring an area of land; 4 840 square yards or about 4 050 square metres,"Old Englishæcer(denoting the amount of land a yoke of oxen could plough in a day), of Germanic origin; related to Dutchakkerand GermanAcker‘field’, from an Indo-European root shared by Sanskritajra‘field’, Latinager, and Greekagros."
advance,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/advance_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adv/advan/advance__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adv/advan/advance__us_1.mp3,done or given before something is going to happen,"Middle English: from Old Frenchavance(noun),avancer(verb), from late Latinabante‘in front’, fromab‘from’ +ante‘before’. The initiala-was mistakenly assimilated toad-in the 16th cent."
actual,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/actual,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/act/actua/actual__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/act/actua/actual__us_1_rr.mp3,used to emphasize something that is real or exists in fact,"Middle English: from Old Frenchactuel‘active, practical’, from late Latinactualis, fromactus‘event, thing done’,act-‘done’, from the verbagere, reinforced by the French nounacte."
adult,adjective,A2,https://www.oxfordlearnersdictionaries.com/definition/english/adult_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adu/adult/adult__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adu/adult/adult__us_2_rr.mp3,fully grown or developed,"mid 16th cent.: from Latinadultus, past participle ofadolescere‘grow to maturity’, fromad-‘to’ +alescere‘grow, grow up’, fromalere‘nourish’."
accurately,adverb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/accurately,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/acc/accur/accurately__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/acc/accur/accurately__us_1.mp3,in a way that is correct and true in every detail,N/A
afternoon,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/afternoon,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/afternoon__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/afternoon__us_2.mp3,the period of time from 12 o'clock in the middle of the day until about 6 o’clock in the evening,N/A
after,conjunction,A2,https://www.oxfordlearnersdictionaries.com/definition/english/after_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/after__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/after__us_2.mp3,at a time later than something; when something has finished,"Old Englishæfter, of Germanic origin; related to Dutchachter."
age,verb,B1,https://www.oxfordlearnersdictionaries.com/definition/english/age_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/age/age__/age__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/age/age__/age__us_1.mp3,to become older,"Middle English: from Old French, based on Latinaetas,aetat-, fromaevum‘age, era’."
aftermath,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/aftermath,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aft/after/aftermath__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aft/after/aftermath__us_1.mp3,"the situation that exists as a result of an important (and usually unpleasant) event, especially a war, an accident, etc.","late 15th cent. (in the farming sense of new grass growing after mowing): from the adjectiveafter+ dialectmath‘mowing’, of Germanic origin; related to GermanMahd."
against,preposition,A2,https://www.oxfordlearnersdictionaries.com/definition/english/against,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aga/again/against__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aga/again/against__us_1.mp3,opposing or disagreeing with somebody/something,Middle English: fromagain+-s(adverbial genitive) +-tprobably by association with superlatives (as inamongst).
across,preposition,A1,https://www.oxfordlearnersdictionaries.com/definition/english/across_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/acr/acros/across__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/acr/acros/across__us_1.mp3,from one side to the other side of something,N/A
addiction,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/addiction,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/add/addic/addiction__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/add/addic/addiction__us_1.mp3,"the condition of being unable to stop using or doing something as a habit, especially something harmful","late 16th cent. (denoting a person's inclination): from Latinaddictio(n-), fromaddicere‘assign’, fromad-‘to’ +dicere‘say’."
adhere,verb,C1,https://www.oxfordlearnersdictionaries.com/definition/english/adhere,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adh/adher/adhere__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adh/adher/adhere__us_1.mp3,to stick to something,"late 15th cent.: from Latinadhaerere, fromad-‘to’ +haerere‘to stick’."
affair,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/affair,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/aff/affai/affair__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/aff/affai/affair__us_2.mp3,events that are of public interest or political importance,"Middle English: from Old Frenchafaire, fromà faire‘to do’; compare withado."
adjust,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/adjust,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/a/adj/adjus/adjust__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/a/adj/adjus/adjust__us_1.mp3,to change something slightly to make it more suitable for a new set of conditions or to make it work better,"early 17th cent. (in the senses ‘harmonize discrepancies’ and ‘assess loss or damages’): from obsolete Frenchadjuster, from Old Frenchajoster‘to approximate’, based on Latinad-‘to’ +juxta‘near’."
